"Application_1","Application_2","injection_rate_1","injection_rate_2","duration","performance_metric"
86180000,86157000,0.0801851321011782,0.39194511435926,90,86168500
86124000,86106000,0.432991398032755,0.304684872739017,75,86115000
243310000,243271000,0.196123767644167,0.0526987295597792,102,243290500
137003000,136942000,0.45876903180033,0.0937314983457327,66,136972500
85779000,85902000,0.162541375029832,0.341746541671455,81,85840500
86750000,86763000,0.327206297777593,0.495451195165515,112,86756500
85754000,85766000,0.0593017549254,0.243524174205959,64,85760000
85988000,85742000,0.0505229206755757,0.321614644024521,77,85865000
174342000,174359000,0.312541787046939,0.0735957804135978,79,174350500
85711000,85773000,0.165484930388629,0.232398776803166,63,85742000
86214000,86017000,0.463631900493056,0.484314348082989,106,86115500
86208000,86117000,0.195134967099875,0.380850199144334,89,86162500
96928000,96882000,0.426177119836211,0.132768398616463,53,96905000
393619000,393742000,0.090918832924217,0.0325362789444625,150,393680500
86054000,85920000,0.295590877532959,0.28451861301437,71,85987000
85769000,85766000,0.0241404534317553,0.170948409941047,54,85767500
86257000,86351000,0.301323630847037,0.342251549009234,82,86304000
86044000,86167000,0.0282472944818437,0.446912547573447,101,86105500
86007000,85699000,0.382805794477463,0.23237237194553,62,85853000
210521000,210609000,0.0406033066101372,0.0608923337422311,90,210565000
85816000,85712000,0.424320400692523,0.275432524271309,68,85764000
85807000,85814000,0.151260276790708,0.388544948305935,91,85810500
85901000,85792000,0.25189632922411,0.165583827532828,51,85846500
86207000,85911000,0.10632550297305,0.369345384649932,80,86059000
139198000,139270000,0.492135798558593,0.0921854036860168,67,139234000
85944000,85836000,0.218324767891318,0.196966535411775,58,85890000
86110000,86128000,0.316903634928167,0.482307150494307,109,86119000
86193000,85962000,0.493754086550325,0.487185738049448,108,86077500
85969000,85892000,0.0962230861186981,0.209658234845847,59,85930500
200832000,200864000,0.323161054868251,0.0638614324852824,87,200848000
86167000,86204000,0.20504901651293,0.348833333235234,81,86185500
85719000,85887000,0.434485758189112,0.178283499088138,55,85803000
85924000,86048000,0.0390441482886672,0.393430822528899,91,85986000
85787000,86058000,0.265235024970025,0.254927729722112,65,85922500
393162000,393229000,0.145061982795596,0.0325763644650578,148,393195500
85714000,85890000,0.307521688286215,0.237252121791244,63,85802000
86180000,86119000,0.47143687820062,0.337279221974313,82,86149500
845866000,845932000,0.285167542751878,0.0151375331915915,293,845899000
86032000,86249000,0.111048496328294,0.452910154126585,100,86140500
106480000,106494000,0.44777450338006,0.120669000782073,57,106487000
86174000,86324000,0.155460862908512,0.433438253123313,96,86249000
85889000,85716000,0.0878431410528719,0.231478498317301,62,85802500
85960000,85972000,0.261992614716291,0.294247273821384,71,85966000
86155000,85977000,0.422642849385738,0.480149887036532,113,86066000
298751000,298814000,0.224109860602766,0.0428922493010759,118,298782500
86132000,85797000,0.0349107184447348,0.372270553838462,84,85964500
85876000,85992000,0.365279749035835,0.185012439265847,56,85934000
86014000,85957000,0.13808816159144,0.285947941243649,72,85985500
85917000,85919000,0.461741387844086,0.223175329621881,61,85918000
86039000,85843000,0.27935815602541,0.424162343144417,97,85941000
115334000,115424000,0.0738690965808928,0.111389254685491,60,115379000
85835000,85799000,0.241374319884926,0.176709285471588,55,85817000
85787000,85796000,0.408808048814535,0.363971176557243,84,85791500
381170000,381126000,0.348008144646883,0.0336125479079783,146,381148000
85980000,85697000,0.0487383739091456,0.470873962156475,106,85838500
152028000,151923000,0.385603619273752,0.084456485696137,72,151975500
97923000,97880000,0.14207511395216,0.131317590828985,55,97901500
86274000,85960000,0.0137829878367484,0.441209375858307,98,86117000
122629000,122615000,0.335772411897779,0.104803005699068,60,122622000
8.6e+07,86412000,0.433441779110581,0.469129459466785,106,86206000
179732000,179875000,0.220770610496402,0.07128297816962,81,179803500
85808000,85910000,0.122500237543136,0.262978045735508,68,85859000
85992000,86206000,0.285862598568201,0.161953020840883,52,86099000
1187281000,1187384000,0.497276050038636,0.0107825519517064,407,1187332500
86048000,85969000,0.161119332071394,0.409757770132273,93,86008500
85769000,85831000,0.0582178300246596,0.224746467545629,62,85800000
85920000,85887000,0.346027105581015,0.326900221873075,79,85903500
86824000,86119000,0.15364345908165,0.467067256104201,101,86471500
110707000,110630000,0.442005865741521,0.116073583252728,58,110668500
86120000,85930000,0.339829156175256,0.300230086315423,74,86025000
85734000,85705000,0.00215800339356065,0.152292648330331,52,85719500
246673000,246788000,0.214574601035565,0.0519372997805476,103,246730500
86345000,86016000,0.377383830957115,0.403999620582908,94,86180500
85715000,85701000,0.27838866552338,0.21096196398139,61,85708000
85857000,85868000,0.0672319317236543,0.359968057367951,85,85862500
85994000,85918000,0.164874596055597,0.245763612445444,65,85956000
85960000,85900000,0.15827555488795,0.184404741972685,54,85930000
85879000,85831000,0.0796315190382302,0.266761963255703,69,85855000
509635000,509628000,0.38681459473446,0.0251311738975346,185,509631500
87688000,87631000,0.460847883019596,0.14660970447585,51,87659500
86129000,86025000,0.0102359824813902,0.404972707852721,91,86077000
255862000,255902000,0.244031389243901,0.0501088937744498,106,255882000
86172000,86012000,0.285585665144026,0.308465214911848,77,86092000
85860000,86023000,0.10638291016221,0.241113088093698,64,85941500
86438000,85940000,0.423326142132282,0.498503352049738,114,86189000
157298000,157301000,0.315324678551406,0.0815782132558525,74,157299500
86254000,86031000,0.155730071943253,0.338961808010936,79,86142500
111797000,111909000,0.253820824436843,0.114816930145025,59,111853000
86014000,86098000,0.217263578437269,0.372083203401417,85,86056000
85868000,85809000,0.0448084999807179,0.204093777108938,58,85838500
86056000,86161000,0.484808136243373,0.461349566467106,104,86108500
614855000,614854000,0.18059823801741,0.0208285157568753,220,614854500
86221000,86155000,0.349111353512853,0.279075187630951,71,86188000
85858000,85838000,0.39735940285027,0.172101829200983,54,85848000
85888000,85920000,0.0736949276179075,0.430338004138321,97,85904000
85719000,85870000,0.0161402076482773,0.303900251630694,75,85794500
